"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $175.24/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode"
"0x76f9f83246be8eda6c17ba372592d9d85bfe661d96180fccc229ff9c21dd9ea9","7303754","1551713464","3/4/2019 3:31:04 PM","0x33ab07df7f09e793ddd1e9a25b079989a557119a","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","90","0","15771.6","0.000140955","0.0247009542","127.19","","",""
"0xd8f0fda7bd6791f1970ad2a868589e5e762e583166f3a15e00123de747f2e987","7303754","1551713464","3/4/2019 3:31:04 PM","0x00dee1f836998bcc736022f314df906588d44808","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.00045","0.078858","127.19","Error(0)","Reverted",""
"0x4c8abfd1644281afa27b54bce35eee053be8cc41b0f028e12ad39f50ea0f7f54","7303759","1551713503","3/4/2019 3:31:43 PM","0x010afb8548a5d1a3a3d62f58ca0a5a1329974206","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","2.035988865","0","356.7866887026","0.0002739204783","0.048001824617292","127.19","","",""
"0xc51ae018860e13641a06f82e7e692a1c6c41737f14beb548193171078c510172","7303770","1551713632","3/4/2019 3:33:52 PM","0x5d041980e76e766c0b8ca414c4244e75942ccbf2","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","2","0","350.48","0.000185763","0.03255310812","127.19","","",""
"0x337091143bc7dd4810c72c28c27e617bd9a5016a6ae6f10c4abd66f09643becc","7303778","1551713717","3/4/2019 3:35:17 PM","0xae9d07cbbf284b82ecd6d872379a5b484d30a875","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","55.3","0","9690.772","0.000140955","0.0247009542","127.19","","",""
"0xb3fc607c640addae85a4855be414e403cbd36767a2308bb5400886df49ad3b54","7303781","1551713757","3/4/2019 3:35:57 PM","0x5d041980e76e766c0b8ca414c4244e75942ccbf2","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.00026068775","0.04568292131","127.19","","",""
"0xe31e7cafb501d4a492caf354c563721e0c8bd9f08ad4bfd8307414bd5acbf45a","7303849","1551714547","3/4/2019 3:49:07 PM","0x639e4bb8d28d477beba288da38696948df14d68e","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000272925","0.047827377","127.19","","",""
"0x3556c02dbc4d3602a7066b440a6bbd40080457ac3544031d51676b0514463cea","7303889","1551715068","3/4/2019 3:57:48 PM","0x1114fa65a2f3d01b045dc2c22cfb224af4f16198","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000270699","0.04743729276","127.19","","",""
"0x46b0e22f0c2ead1b159d5b0831c85994787abfe96abe85343b8535239aa06cc6","7303891","1551715110","3/4/2019 3:58:30 PM","0x5d041980e76e766c0b8ca414c4244e75942ccbf2","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","1.55","0","271.622","0.000185763","0.03255310812","127.19","","",""
"0x13ae634b64007debf4819e62811590baa5e11870702b037ad0b7b6a4d64f09dd","7303938","1551715822","3/4/2019 4:10:22 PM","0x6e4971eccda0759e4d616d7ae410b745241117a0","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.00091076","0.1596015824","127.19","","",""
"0x7b3d80b85be08047c37f0035e5c76a5185948bb6ef40fd97c9d9e6621840eb6e","7303965","1551716277","3/4/2019 4:17:57 PM","0x4f50d47d20380172746527bbeaa274940c38efac","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","5","0","876.2","0.0002600682","0.045574351368","127.19","","",""
"0xb4b0a03c98ae1fe111dcfee27b4b081761a425c6fc6fdec217e9a40966eabd01","7303970","1551716342","3/4/2019 4:19:02 PM","0x131f6b10aa5fa888abd2e77cfedb349978a8ca59","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.0001484145","0.02600815698","127.19","","",""
"0x601e6b6d1aa7392714c5c380b511d4aaeb7e9e2fa8267749d25e402aba170a95","7304028","1551717075","3/4/2019 4:31:15 PM","0x61742df6f341f84c59c408d203e7bd38be3b85b0","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000304186618641408","0.0533056630507203","127.19","","",""
"0xeddd8f8765af931ecedc1863caa67b6fd6f10c31d9ce196b65279925658c3044","7304102","1551718175","3/4/2019 4:49:35 PM","0x0d8c1dfb291c875ed64e4e55e4f1526c139df769","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0.0016","0","0.280384","0.00038700625","0.06781897525","127.19","","",""
"0x0c5e51227f6cb987f29d699a82f1b372b9fab24b5b3b6017e54bf34b983b900a","7304123","1551718455","3/4/2019 4:54:15 PM","0x3a4dd62195f4dcc3d3c2517f2bc699594fe2cbb9","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000242152","0.04243471648","127.19","","",""
"0x656688458f21b91e9131b1f56a83da1a5f46246be1382c0faa3a51ce212936f9","7304132","1551718541","3/4/2019 4:55:41 PM","0x0ae3e4a9409e80a7673f326f876d3e9b732421b1","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.0002842125","0.0498053985","127.19","","",""
"0x0dc8fe1ca4f56a56a185cd855618ade1dcf61d3286e9fc280619e920e97bb687","7304154","1551719001","3/4/2019 5:03:21 PM","0xd1ec870bd5ae5790835d838714fef713c0de916a","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","25.1986700075","0","4415.8149321143","0.00035661","0.0624923364","127.19","","",""
"0x9b56b984dd58e100379baf4f68b4fd5a40f70affe747cf16c6d954a452dd587f","7304157","1551719046","3/4/2019 5:04:06 PM","0x9edc0daa5b0f2ba9073e166ffa5e13ba9d8ddb42","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0.3974","0","69.640376","0.00032508525","0.05696793921","127.19","","",""
"0xc798c7e368239a5fb63caba300b17478faac61583ca84225d1712492fd2a6c27","7304166","1551719129","3/4/2019 5:05:29 PM","0xe896bcce9fbb3341a1e98f98ec7a6ffbdea35060","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000501345","0.0878556978","127.19","","",""
"0x024dae9b06f728c5d02e99fb4a66eb45b5b04c71ddeef53ab6e5a17ff6cccaed","7304171","1551719243","3/4/2019 5:07:23 PM","0x4c4efa19df14d57bd85b0bfc9af528019479a3d2","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000544812","0.09547285488","127.19","","",""
"0xb360283b4b3d7b34a6a422a5eeac88bf082afe18344650db771f3e0db83bc396","7304227","1551719806","3/4/2019 5:16:46 PM","0xa3ddf7a7e10b459c3d3cc5221167e8c3b80f0915","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","60","0","10514.4","0.00020258461","0.0355009270564","127.19","","",""
"0x1c6511df21b3a849a1b3a8c66ed987b6fc4249faa6fadd225d3b20e08cd27a71","7304261","1551720288","3/4/2019 5:24:48 PM","0xba7b8cfa302a3b54ae00e09215e608818538b11e","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000242152","0.04243471648","127.19","","",""
"0x36c5aec6644701ae8f145786ac389b6b842ed5f3f0d09aa9663c772160bc6699","7304319","1551721135","3/4/2019 5:38:55 PM","0x6e4971eccda0759e4d616d7ae410b745241117a0","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","5","0","876.2","0.00093842","0.1644487208","127.19","","",""
"0xf66f6c684df7e2bf826843def76e4b0c8d40c4137566e8812a604809a51b62e7","7304319","1551721135","3/4/2019 5:38:55 PM","0xb0e83c2d71a991017e0116d58c5765abc57384af","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000182679","0.03201266796","127.19","","",""
"0x88472bb24b7518096071a6585fe0d6806387d84e960fbc9bd362d14ecfb284f1","7304341","1551721413","3/4/2019 5:43:33 PM","0xb0e83c2d71a991017e0116d58c5765abc57384af","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000182871","0.03204631404","127.19","","",""
"0xb8cae86dcc7a4a23e0fa3bd511dd104f49bed9c1712a968c669234a8e7d605e8","7304343","1551721432","3/4/2019 5:43:52 PM","0xb0e83c2d71a991017e0116d58c5765abc57384af","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000276843","0.04851396732","127.19","Error(0)","Reverted",""
"0xff8682637f173e0ce3f454b0d488e1a134b693bb13bdcc0933f1530f83cc6e04","7304372","1551721966","3/4/2019 5:52:46 PM","0x6e4971eccda0759e4d616d7ae410b745241117a0","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","6.5","0","1139.06","0.00046921","0.0822243604","127.19","","",""
"0xb48f1d24171a61dad5608fad320f0db1303e066c97521349eca1ab384f7fcad0","7304405","1551722564","3/4/2019 6:02:44 PM","0xc1c95a0a26f4474362e1d4727fdf5e2fd560597d","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.0001142775","0.0200259891","127.19","","",""
"0x73b2aebc2b3b79d5a33817d898a216f66c02b73443b0cc65c178efa350b97668","7304479","1551723479","3/4/2019 6:17:59 PM","0x2deb6102afb825811c9fc1bf93a3c62bb16344e4","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000390966","0.06851288184","127.19","","",""
"0x3018972b11c1cf60fa5b6e18a35f140ca3ddf74b1e2ef2a08be72ec947a524b4","7304519","1551723942","3/4/2019 6:25:42 PM","0xcf0037d7c19fb15c396666c85cac689772100645","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0.1","0","17.524","0.000185571","0.03251946204","127.19","","",""
"0x94e98d8fc07e1a7186731deb7cdb2c1262c4fd33c3e9054b773425f6ef9d4a2d","7304689","1551726222","3/4/2019 7:03:42 PM","0xfd8bd00462f547f4538987eba815e550a8c7e126","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0.01","0","1.7524","0.000123714","0.02167964136","127.19","","",""
"0x8087cd11302d9a21ca41e118cf2a4cb6e06a81c8e70c1ad677148b7debbec615","7304808","1551727693","3/4/2019 7:28:13 PM","0x4c4efa19df14d57bd85b0bfc9af528019479a3d2","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000273228","0.04788047472","127.19","","",""
"0xa217fd34d30782bdd6b1ee62f3bbb2cee0ceacf23c787a78bb1e80589ba6492f","7304848","1551728434","3/4/2019 7:40:34 PM","0x2fcda75f0038d54bd0f0d88d5db2a62ea298af36","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.00052869","0.0926476356","127.19","","",""
"0x7f86a5eeb35af93449282baf7745b08a06432b75a9c985f81c5e05279ced78ea","7304951","1551730057","3/4/2019 8:07:37 PM","0x292e3e81a489b866731746b1ae27ebc0656760bd","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000182871","0.03204631404","127.19","","",""
"0x7ca1c6706f9b37b01872f9e877019a183aa9f485e84f55e947c46e2c261a93e7","7304958","1551730156","3/4/2019 8:09:16 PM","0xf1c2e041ab05d5330c43d974a1278d17f15d46fb","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.0003724863699399","0.0652745114682681","127.19","","",""
"0x2b8949858b3172fbafef3440cc3b14eadc07fd5688572b62048b32477b2cc64a","7304969","1551730281","3/4/2019 8:11:21 PM","0xf1c2e041ab05d5330c43d974a1278d17f15d46fb","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000137100472773328","0.024025486848798","127.19","","",""
"0x681eca933bc1e95c0537410355fd585be80da0d81ca343bedd580edec71199d2","7304976","1551730362","3/4/2019 8:12:42 PM","0x292e3e81a489b866731746b1ae27ebc0656760bd","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.00030269","0.0530433956","127.19","","",""
"0xabdb9b12ccf903dbf7941326390773c39654ce8d669428754dcf502cbee80ba0","7304994","1551730646","3/4/2019 8:17:26 PM","0x292e3e81a489b866731746b1ae27ebc0656760bd","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.00030269","0.0530433956","127.19","","",""
"0x6aa7c641e41e532d275a6beadd65d5fd3a9f56845ca1516ae68bd5e45efb88ea","7305017","1551730919","3/4/2019 8:21:59 PM","0x22acb809d08ae7c79f0b84513efce0577acfe514","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.038000135","6.6591436574","127.19","Error(0)","Reverted",""
"0xa9a4fbc63031b6b2f49ca1089a905ed9bc2973329a950b0857e7959d4a2ad9de","7305024","1551731036","3/4/2019 8:23:56 PM","0x22acb809d08ae7c79f0b84513efce0577acfe514","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000424662","0.07441776888","127.19","","",""
"0xa4d2e354a4b74a716a712a5166d4fc0a263ae0802c9674eac51b7b6a9bfa32a6","7305029","1551731103","3/4/2019 8:25:03 PM","0x292e3e81a489b866731746b1ae27ebc0656760bd","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000121076","0.02121735824","127.19","","",""
"0x78eb79727d6738fdf360b3a3485dc0bf4878d9f5c4869619d7a90ff44be48a50","7305130","1551732436","3/4/2019 8:47:16 PM","0xdebbd37ac845b0e6f6bb69070154de4b68b4d733","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0.7916051425","0","138.7208851717","0.000219132","0.03840069168","127.19","","",""
"0xd28f7bf9b92444d41eb441666f96ca5995a6e718bf164446277e70a625b67958","7305227","1551733533","3/4/2019 9:05:33 PM","0x14a191ce45818063cb5a06561538f95c34de5402","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","10.423395765","0","1826.5958738586","0.000139566","0.02445754584","127.19","","",""
"0x91d870d8cafe0b0a633c3e38761a7834c7d7dc559dba55681ffb91726b6371b1","7305265","1551733957","3/4/2019 9:12:37 PM","0x4f57c818530f961f2cffef4427975c1cb5a6d17d","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000181422","0.03179239128","127.19","","",""
"0x3d647a41a5cb24d82f5f0fbeb5d89fcb1f528227f6e6a99ea8eba68c06ddb2c6","7305276","1551734143","3/4/2019 9:15:43 PM","0x4f57c818530f961f2cffef4427975c1cb5a6d17d","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.00030269","0.0530433956","127.19","","",""
"0x959ec1d1f7c41b87032e66116371826175143ff154d1bf66299a3c78a52fb223","7305299","1551734457","3/4/2019 9:20:57 PM","0x6e4971eccda0759e4d616d7ae410b745241117a0","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000136806","0.02397388344","127.19","","",""
"0xf8d43451e18c68571175e4f8a683569fe3de42552f978566b552f6ebfeec3ad1","7305427","1551736325","3/4/2019 9:52:05 PM","0x185edd1553735e2bd47db34b823a4cf6353e1b37","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000272406","0.04773642744","127.19","","",""
"0xaef33e9845a05426df456d3a32195d22a63f6abd328d5c29741c8283ae81f6b0","7305447","1551736588","3/4/2019 9:56:28 PM","0x33f7c84904e0672f93bc0bb5c4ef2474f5063e0b","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000181614","0.03182603736","127.19","","",""
"0xd855e45411c355a622fff6458b90610bb137fea16742290c9eed46f5644642bb","7305661","1551739333","3/4/2019 10:42:13 PM","0xc9c50b55c3085606ff05c70ac8cbaf26240891ae","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000121204","0.02123978896","127.19","","",""
"0xc0c89f8142fd25ec13ddbb4eae1800b4e54fea6813a8e52984d66bd15f8fbcb5","7305758","1551740719","3/4/2019 11:05:19 PM","0x4c4efa19df14d57bd85b0bfc9af528019479a3d2","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000363612","0.06371936688","127.19","","",""
"0x08c8af10296a8240b36a73acb350333a9083b711aefaf88c1147d956408cdf42","7305813","1551741375","3/4/2019 11:16:15 PM","0x81da4f0bcea8d330d790da28bf5349d29ad51fda","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.0001079827","0.018922888348","127.19","","",""
"0xbcb49e78e429b5ff2efed02d071f583c919aa27356e49c7ff4d5073d25f007f0","7306158","1551745798","3/5/2019 12:29:58 AM","0x1114fa65a2f3d01b045dc2c22cfb224af4f16198","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000298704","0.05234488896","137.45","","",""
"0x83bbcb8f76e9e722d6f671202a08a3e165db29ab256f69b52ab3ab7b4266f3d1","7306498","1551750115","3/5/2019 1:41:55 AM","0xb9dbc2e78c0b3732ae82644cb785cd6967715325","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.0003787625","0.0663743405","137.45","","",""
"0x325e55a916b4f40701614c05614bd27742a6e01b26d8f3c7cac889eb01839e95","7306513","1551750310","3/5/2019 1:45:10 AM","0xb9dbc2e78c0b3732ae82644cb785cd6967715325","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.0003787625","0.0663743405","137.45","","",""
"0xad2d6bd20eebd4cc6eaf54a7842a9b0856e8c6569bff81b73e63216f995cdaff","7306622","1551751833","3/5/2019 2:10:33 AM","0x6135ba79029d7103b89b3443c0862a75e9eb5d3e","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0.0066","0","1.156584","0.000515474999979381","0.0903318389963867","137.45","","",""
"0x3b7c27319c4fab9d9538b8cfadd98eebb89615ba212a6a9beb4b192cdd2eb2cd","7306628","1551751932","3/5/2019 2:12:12 AM","0x6135ba79029d7103b89b3443c0862a75e9eb5d3e","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","2.5","0","438.1","0.000391008333317693","0.0685203003305925","137.45","","",""
"0xa579d010f67f6d1f64380795e8995244706b721b746d51a3c73d04ddcb98aa09","7306704","1551752805","3/5/2019 2:26:45 AM","0xcdeb8ce45fd2522bba1d3f6962f18f67368c5727","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0.0783","0","13.721292","0.00023220375","0.04069138515","137.45","","",""
"0xda18ef3754abb61cd7c43ea2cda272f6c9ab2e8d55a647e8fc2988c70eae1eb3","7306760","1551753773","3/5/2019 2:42:53 AM","0x4bcaf6239c5f58667b812433bdefff3de5775e01","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.00078063","0.1367976012","137.45","","",""
"0xf8db4e5b454345e2209d56137dd284f323293d3c4270d3ce4213bd7ea0f17421","7306760","1551753773","3/5/2019 2:42:53 AM","0x9221e9f3f8d4c1b8d210cdad0ba1dfd2d7ac1d2b","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","3","0","525.72","0.000234605","0.0411121802","137.45","","",""
"0xd2c15435e8a0fa0d018bbc95adf6376c4535754083402e9ef8ac03fada09dff0","7306787","1551754159","3/5/2019 2:49:19 AM","0x6135ba79029d7103b89b3443c0862a75e9eb5d3e","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000505016666646466","0.0884991206631267","137.45","","",""
"0x8609e97235c7e94221c31cf4af0f60307be5fa2abc7ed56c523f68322ad2934d","7306919","1551756035","3/5/2019 3:20:35 AM","0x91d6e260a5965a3c33d5bc4bf4adcf96c449ed2e","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.0003865902","0.067746066648","137.45","","",""
"0x87b9db869b7b9f436e1063b14251afc1cb895e45f48931e72552073d6d2ceead","7306983","1551756843","3/5/2019 3:34:03 AM","0xa08aba528da538cd3547a73c93d51b90201294b6","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.00030301","0.0530994724","137.45","","",""
"0xa8b838d18e842e5aec7cb75c9b2b615ed0130ac30e815ae5519583741e36b5c4","7306985","1551756894","3/5/2019 3:34:54 AM","0x4c4efa19df14d57bd85b0bfc9af528019479a3d2","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","4","0","700.96","0.000328447","0.05755705228","137.45","","",""
"0x0d6daadd3d62a40bf99f5851bbbbae180090ec92b21c1f7e24b3cc4ff1a623e8","7306996","1551757007","3/5/2019 3:36:47 AM","0x4c4efa19df14d57bd85b0bfc9af528019479a3d2","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","2","0","350.48","0.000234605","0.0411121802","137.45","","",""
"0xcaa4c36d631336811bda6dc501c749d1a944081a2bc65f4cb093352c2bf7c35c","7307003","1551757155","3/5/2019 3:39:15 AM","0x4c4efa19df14d57bd85b0bfc9af528019479a3d2","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","2","0","350.48","0.000281526","0.04933461624","137.45","","",""
"0xd7701a491d30b9c9ded5bf8ebe49b22480f9c658f910009258dc3374f1734940","7307005","1551757190","3/5/2019 3:39:50 AM","0x4c4efa19df14d57bd85b0bfc9af528019479a3d2","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","1.9817570375","0","347.2831032515","0.000383481","0.06720121044","137.45","","",""
"0xf49b2c904641ac234d5e03e3f5c9f186c55fbe8d540f945d6feacfb75b213f3d","7307022","1551757376","3/5/2019 3:42:56 AM","0x4c4efa19df14d57bd85b0bfc9af528019479a3d2","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","5.6782909","0","995.063697316","0.000328698","0.05760103752","137.45","","",""
"0xb56405d4770a4540fe06edc15191d3f669d60e67c95475a7803216511fb3fd0b","7307081","1551758136","3/5/2019 3:55:36 AM","0xcaad76da7ab7b7ab1c78645ccc3ffacc775aab83","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.00045401","0.0795607124","137.45","","",""
"0x0adb4588303bf1808188a012bf982bfb3c5ad28d96741300aa36561e59dd1064","7307114","1551758649","3/5/2019 4:04:09 AM","0x4c4efa19df14d57bd85b0bfc9af528019479a3d2","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","2","0","350.48","0.000281526","0.04933461624","137.45","","",""
"0x8793888d905edd903ae57f55d27c26eaf668793d7cd118e14688057ddab0f076","7307172","1551759478","3/5/2019 4:17:58 AM","0xe0aa08ff6a1197c7cadf0efca2ef540dd347ff2b","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0.3","0","52.572","0.000161166","0.02824272984","137.45","","",""
"0x4c81c21e51af2b1541fe2724f7262895afed091c9622e742a907b2c194affacf","7307180","1551759568","3/5/2019 4:19:28 AM","0x5516419bd24235d0e63bafe568d0089977f94ee5","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000424214","0.07433926136","137.45","","",""
"0x102da674d0f1fdaa3fe16341a8eb50ac91afb8f41f1e9e74bb5892b49de110a4","7307199","1551759795","3/5/2019 4:23:15 AM","0x2fdbafb63ad6ee004a216de5a481bea427d95cfc","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.00045401","0.0795607124","137.45","","",""
"0x9f5cd3935597a2642d0f9ac640dea20fe6c882d34b7cd8d1d4bac89eaf30209f","7307204","1551759817","3/5/2019 4:23:37 AM","0x4c4efa19df14d57bd85b0bfc9af528019479a3d2","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","8","0","1401.92","0.000281526","0.04933461624","137.45","","",""
"0x8443349abbfbd460534eab17eb4ed6ff6a8ddf5bea9256b38b49242eb102e168","7307216","1551759944","3/5/2019 4:25:44 AM","0x4c4efa19df14d57bd85b0bfc9af528019479a3d2","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","1.57739218","0","276.4222056232","0.000273915","0.0480008646","137.45","","",""
"0xae51d8ddebc612948d5bd1b8cf0c57e52955fc25818f850e01f34ef7cb74c60f","7307224","1551760061","3/5/2019 4:27:41 AM","0x639c52b5475a44c5bb876a7e4e7ee778a3e2d136","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000181604","0.03182428496","137.45","","",""
"0x6e4362e72de0c226a98692135132bea553127853fb0d29cb2c514974dfe75018","7307478","1551763494","3/5/2019 5:24:54 AM","0x91d6e260a5965a3c33d5bc4bf4adcf96c449ed2e","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000530166","0.09290628984","137.45","","",""
"0xc1c64c2ac41037fef2d28ac9b6da60c5c9eee58cfe5a882d26237d05f370b923","7307581","1551765127","3/5/2019 5:52:07 AM","0xe7d0ae1823582e5e6c3a0f9bb0526d380b16edf4","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000635166","0.11130648984","137.45","","",""
"0x0c5e9f1909c47888b1cd140ab3231e75db9eefda7fd73671a11ee3a288fca800","7307592","1551765325","3/5/2019 5:55:25 AM","0xe7d0ae1823582e5e6c3a0f9bb0526d380b16edf4","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000725904","0.12720741696","137.45","","",""
"0x2c398c59841892f6c12662e9217031a901fb48adef71df81d2065fcb8a3454d7","7307594","1551765346","3/5/2019 5:55:46 AM","0x4c4efa19df14d57bd85b0bfc9af528019479a3d2","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","2","0","350.48","0.000328447","0.05755705228","137.45","","",""
"0x5786500c5cce9056e6c0a8731fef2a5910a6fef896a89550cb29976581c3087d","7307709","1551766710","3/5/2019 6:18:30 AM","0xefc095ba2fa1f9bcc9674d3fa8de45dd5ad4fc29","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.00031997501716089","0.0560724220072744","137.45","","",""
"0xbed3367702ea05b983914d521c33bc2f8fbf4d4df6d33febf8ec736eb1289948","7307733","1551767118","3/5/2019 6:25:18 AM","0x4c4efa19df14d57bd85b0bfc9af528019479a3d2","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","2","0","350.48","0.000281142000374856","0.0492673241456898","137.45","","",""
"0x9459e9665d484e436d76b875a6bd24cd390afa71210ff63346312aebea5b161b","7307777","1551767726","3/5/2019 6:35:26 AM","0x6e4971eccda0759e4d616d7ae410b745241117a0","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","5.97","0","1046.1828","0.00123842","0.2170207208","137.45","","",""
"0xccea9dcdc4239792c8779cc7b5d99ed493eeb2554b5e8f7336ed587ff8859d11","7307819","1551768328","3/5/2019 6:45:28 AM","0x6e4971eccda0759e4d616d7ae410b745241117a0","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","5","0","876.2","0.00093842","0.1644487208","137.45","","",""
"0x2d293923ae199e2b23982e5d7e97e89f0d000d7f1caf11333c7307eba857b253","7307843","1551768625","3/5/2019 6:50:25 AM","0x6e4971eccda0759e4d616d7ae410b745241117a0","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","10","0","1752.4","0.000140763","0.02466730812","137.45","","",""
"0x716409739f0b3ec6b397321ae1342dd0a60b55e5bfb56ec6134301437c9e7123","7307956","1551770061","3/5/2019 7:14:21 AM","0x682f9cd4a3c0ecc8149165db5d3a8156617e31f5","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000136614","0.02394023736","137.45","","",""
"0x4d8cf8f6aabf79caf04ea87c9219bfb854fe30adb466172870722c8d15268077","7308019","1551770960","3/5/2019 7:29:20 AM","0x29d0332c0de014dc35577b243c2c056d4d5d46cb","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0.1944","0","34.066656","0.00023244375","0.04073344275","137.45","","",""
"0x6e86ec8125e276a41fa7ba66c779377da44b53491d94a9a95485f5dbfb561f44","7308087","1551771739","3/5/2019 7:42:19 AM","0x8e5d30f161ba3ebb09dc3c1f06515656af34baa1","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000365358","0.06402533592","137.45","","",""
